nombre,precio,url,tienda,fecha_actualizacion,precio_num,cant_std,unit_std,precio_unitario,categoria_limpia,posible_error_precio
Tortillas Susalia maíz con nopal 500 g,$37.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-susalia-maiz-con-nopal-500-g/00750301354300?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,37.0,0.5,kg,74.0,Tortilla,False
Tortillas de harina Del Barrio de trigo 12 pzas,$35.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-de-harina-del-barrio-de-trigo-12-pzas/00750105491026?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,35.0,12.0,pzas,2.9166666666666665,Abarrotes,False
Tortillas de harina Mission integrales 250 g,$25.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-de-harina-mission-integrales-250-g/00750105491003?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,25.0,0.25,kg,100.0,Abarrotes,False
Tortilla Mission de harina de trigo zero carbs 252 g,$37.00,https://despensa.bodegaaurrera.com.mx/ip/tortilla-mission-de-harina-de-trigo-zero-carbs-252-g/00750105491084?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,37.0,0.252,kg,146.82539682539684,Abarrotes,False
Tortillas de harina Mission estilo casero 250 g,$21.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-de-harina-mission-estilo-casero-250-g/00750105491008?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,21.0,0.25,kg,84.0,Abarrotes,False
Tortillas de harina Mission estilo casero 500 g,$36.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-de-harina-mission-estilo-casero-500-g/00750105491007?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,36.0,0.5,kg,72.0,Abarrotes,False
Tortillas de harina Tía Rosa Tortillinas integrales 255 g,$25.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-de-harina-tia-rosa-tortillinas-integrales-255-g/00750103046146?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,25.0,0.255,kg,98.0392156862745,Abarrotes,False
Tortillas de harina Del Barrio estilo casero 15 pzas,$18.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-de-harina-del-barrio-estilo-casero-15-pzas/00750105491132?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,18.0,15.0,pzas,1.2,Abarrotes,False
Tortillas Tía Rosa parrilleras 290 g,$27.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-tia-rosa-parrilleras-290-g/00750081001292?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,27.0,0.29,kg,93.10344827586208,Tortilla,False
Tortillas de harina Tía Rosa Tortillinas 765 g,$49.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-de-harina-tia-rosa-tortillinas-765-g/00750103043042?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,49.0,0.765,kg,64.05228758169935,Abarrotes,False
Tortillas de Harina Bimbo Tía Rosa Tortillinas 15 pzs,$25.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-de-harina-bimbo-tia-rosa-tortillinas-15-pzs/00750081003662?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,25.0,15.0,pzas,1.6666666666666667,Abarrotes,False
Tortillas Del Barrio de harina 630 g,$35.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-del-barrio-de-harina-630-g/00750105491135?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,35.0,0.63,kg,55.55555555555556,Abarrotes,False
Tortillas Del Hogar de harina de trigo 15 pz 300 g,$16.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-del-hogar-de-harina-de-trigo-15-pz-300-g/00750081002601?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,16.0,0.3,kg,53.333333333333336,Abarrotes,False
Tortillas de harina Tía Rosa Tortillinas ligeras 306 g,$28.50,https://despensa.bodegaaurrera.com.mx/ip/tortillas-de-harina-tia-rosa-tortillinas-ligeras-306-g/00750103047732?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,28.5,0.306,kg,93.13725490196079,Abarrotes,False
Pizza entera sabor pepperoni,$84.00,https://despensa.bodegaaurrera.com.mx/ip/pizza-entera-sabor-pepperoni/00020821500000?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,84.0,1.0,unidad,84.0,Otros / Sin Clasificar,False
Bolillo por pieza,$1.90,https://despensa.bodegaaurrera.com.mx/ip/bolillo-por-pieza/00000000000003?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,1.9,1.0,unidad,1.9,Otros / Sin Clasificar,False
Panqué marmoleado por pieza,$49.00,https://despensa.bodegaaurrera.com.mx/ip/panque-marmoleado-por-pieza/00020044800000?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,49.0,1.0,unidad,49.0,Panadería,False
Paquete de conchas 4 piezas,$25.00,https://despensa.bodegaaurrera.com.mx/ip/paquete-de-conchas-4-piezas/00020813100000?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,25.0,4.0,piezas,6.25,Otros / Sin Clasificar,False
Rosca marmoleada por pza,$85.00,https://despensa.bodegaaurrera.com.mx/ip/rosca-marmoleada-por-pza/00020819600000?from=/search,Bodega Aurrera,2026-04-24T23:05:37.060Z,85.0,1.0,unidad,85.0,Otros / Sin Clasificar,False
Pan de Dulce infantil en charola 10 pzas,$42.00,https://despensa.bodegaaurrera.com.mx/ip/pan-de-dulce-infantil-en-charola-10-pzas/00020839900000?from=/search,Bodega Aurrera,2026-04-24T23:05:37.061Z,42.0,10.0,pzas,4.2,Panadería,False
Rosca de vainilla con nuez por pieza,$85.00,https://despensa.bodegaaurrera.com.mx/ip/rosca-de-vainilla-con-nuez-por-pieza/00020871800000?from=/search,Bodega Aurrera,2026-04-24T23:05:37.061Z,85.0,1.0,unidad,85.0,Otros / Sin Clasificar,False
Tortillas de harina Great Value de trigo 572 g 22 pzas,$25.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-de-harina-great-value-de-trigo-572-g-22-pzas/00750649502228?from=/search,Bodega Aurrera,2026-04-24T23:05:37.061Z,25.0,0.572,kg,43.70629370629371,Abarrotes,False
Harina de trigo San Blas para tortillas 1 kg,$16.00,https://despensa.bodegaaurrera.com.mx/ip/harina-de-trigo-san-blas-para-tortillas-1-kg/00750107933817?from=/search,Bodega Aurrera,2026-04-24T23:05:37.061Z,16.0,1.0,kg,16.0,Abarrotes,False
Harina de trigo Selecta para tortillas 1 kg,$39.00,https://despensa.bodegaaurrera.com.mx/ip/harina-de-trigo-selecta-para-tortillas-1-kg/00750140460908?from=/search,Bodega Aurrera,2026-04-24T23:05:37.061Z,39.0,1.0,kg,39.0,Abarrotes,False
Harina de trigo Selecta 1 kg,$16.00,https://despensa.bodegaaurrera.com.mx/ip/harina-de-trigo-selecta-1-kg/00750140460311?from=/search,Bodega Aurrera,2026-04-24T23:12:37.875Z,16.0,1.0,kg,16.0,Abarrotes,False
Harina de trigo Great Value 2 kg,$30.00,https://despensa.bodegaaurrera.com.mx/ip/harina-de-trigo-great-value-2-kg/00750649504586?from=/search,Bodega Aurrera,2026-04-24T23:12:37.875Z,30.0,2.0,kg,15.0,Abarrotes,False
Harina de trigo Great Value 1 kg,$16.00,https://despensa.bodegaaurrera.com.mx/ip/harina-de-trigo-great-value-1-kg/00750179164405?from=/search,Bodega Aurrera,2026-04-24T23:12:37.875Z,16.0,1.0,kg,16.0,Abarrotes,False
Harina de trigo Tres Estrellas preparada para hot cakes tradicionales 800 g,$30.00,https://despensa.bodegaaurrera.com.mx/ip/harina-de-trigo-tres-estrellas-preparada-para-hot-cakes-tradicionales-800-g/00750106921381?from=/search,Bodega Aurrera,2026-04-24T23:12:37.875Z,30.0,0.8,kg,37.5,Carnes,False
Harina de maíz Maseca nixtamalizado 1 kg,$24.00,https://despensa.bodegaaurrera.com.mx/ip/harina-de-maiz-maseca-nixtamalizado-1-kg/00750107740005?from=/search,Bodega Aurrera,2026-04-24T23:12:37.875Z,24.0,1.0,kg,24.0,Abarrotes,False
Harina de trigo San Blas 1 kg,$15.00,https://despensa.bodegaaurrera.com.mx/ip/harina-de-trigo-san-blas-1-kg/00750107933401?from=/search,Bodega Aurrera,2026-04-24T23:12:37.875Z,15.0,1.0,kg,15.0,Abarrotes,False
Tortillas de harina Tía Rosa Tortillinas 561 g,$34.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-de-harina-tia-rosa-tortillinas-561-g/00750103048666?from=/search,Bodega Aurrera,2026-04-24T23:12:37.875Z,34.0,0.561,kg,60.6060606060606,Abarrotes,False
Tortillas de harina Great Value de trigo 572 g 22 pzas,$25.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-de-harina-great-value-de-trigo-572-g-22-pzas/00750649502228?from=/search,Bodega Aurrera,2026-04-24T23:12:37.875Z,25.0,0.572,kg,43.70629370629371,Abarrotes,False
Harina Gamesa para hot cakes tradicionales 700 g,$38.00,https://despensa.bodegaaurrera.com.mx/ip/harina-gamesa-para-hot-cakes-tradicionales-700-g/00750047803046?from=/search,Bodega Aurrera,2026-04-24T23:12:37.875Z,38.0,0.7,kg,54.28571428571429,Abarrotes,False
Harina para hot cakes San Blas tradicionales 750 g,$25.00,https://despensa.bodegaaurrera.com.mx/ip/harina-para-hot-cakes-san-blas-tradicionales-750-g/00750107933264?from=/search,Bodega Aurrera,2026-04-24T23:12:37.875Z,25.0,0.75,kg,33.333333333333336,Abarrotes,False
Tortillas Del Hogar de harina de trigo 15 pz 300 g,$16.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-del-hogar-de-harina-de-trigo-15-pz-300-g/00750081002601?from=/search,Bodega Aurrera,2026-04-24T23:12:37.875Z,16.0,0.3,kg,53.333333333333336,Abarrotes,False
Harina para hot cakes Great Value tradicionales 800 g,$29.00,https://despensa.bodegaaurrera.com.mx/ip/harina-para-hot-cakes-great-value-tradicionales-800-g/00750179160040?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,29.0,0.8,kg,36.25,Abarrotes,False
Harina de maíz Maseca nixtamalizado antojitos 1 kg,$25.00,https://despensa.bodegaaurrera.com.mx/ip/harina-de-maiz-maseca-nixtamalizado-antojitos-1-kg/00750107740070?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,25.0,1.0,kg,25.0,Abarrotes,False
Harina precocida PAN maíz blanco 1 kg,$49.00,https://despensa.bodegaaurrera.com.mx/ip/harina-precocida-pan-maiz-blanco-1-kg/00073990700001?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,49.0,1.0,kg,49.0,Panadería,False
Harina para hot cakes Pronto tradicionales 800 g,$58.00,https://despensa.bodegaaurrera.com.mx/ip/harina-para-hot-cakes-pronto-tradicionales-800-g/00750120048313?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,58.0,0.8,kg,72.5,Abarrotes,False
Harina Gamesa para hot cakes tradicionales 500 g,$30.00,https://despensa.bodegaaurrera.com.mx/ip/harina-gamesa-para-hot-cakes-tradicionales-500-g/00750100066574?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,30.0,0.5,kg,60.0,Abarrotes,False
Harina de maíz Maseca nixtamalizado tamal 1 kg,$25.00,https://despensa.bodegaaurrera.com.mx/ip/harina-de-maiz-maseca-nixtamalizado-tamal-1-kg/00750107740030?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,25.0,1.0,kg,25.0,Abarrotes,False
Tortillas de harina Tía Rosa Tortillinas 765 g,$49.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-de-harina-tia-rosa-tortillinas-765-g/00750103043042?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,49.0,0.765,kg,64.05228758169935,Abarrotes,False
Harina de maíz Aurrera nixtamalizado 1 kg,$21.00,https://despensa.bodegaaurrera.com.mx/ip/harina-de-maiz-aurrera-nixtamalizado-1-kg/00750179165620?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,21.0,1.0,kg,21.0,Abarrotes,False
Harina para hot cakes Pronto tradicionales 350 g,$26.00,https://despensa.bodegaaurrera.com.mx/ip/harina-para-hot-cakes-pronto-tradicionales-350-g/00750120048312?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,26.0,0.35,kg,74.28571428571429,Abarrotes,False
Tortillas Del Barrio de harina 630 g,$35.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-del-barrio-de-harina-630-g/00750105491135?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,35.0,0.63,kg,55.55555555555556,Abarrotes,False
Tortillas de harina Tía Rosa Tortillinas ligeras 306 g,$28.50,https://despensa.bodegaaurrera.com.mx/ip/tortillas-de-harina-tia-rosa-tortillinas-ligeras-306-g/00750103047732?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,28.5,0.306,kg,93.13725490196079,Abarrotes,False
Harina Great Value de maíz blanco precocida 1 Kg,$40.00,https://despensa.bodegaaurrera.com.mx/ip/harina-great-value-de-maiz-blanco-precocida-1-kg/00750649507021?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,40.0,1.0,kg,40.0,Abarrotes,False
Harina para brownies Betty Crocker sabor chocolate 462 g,$71.00,https://despensa.bodegaaurrera.com.mx/ip/harina-para-brownies-betty-crocker-sabor-chocolate-462-g/00001600020805?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,71.0,0.462,kg,153.67965367965368,Abarrotes,False
Harina San Blas de trigo integral 1 kg,$15.00,https://despensa.bodegaaurrera.com.mx/ip/harina-san-blas-de-trigo-integral-1-kg/00750107934102?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,15.0,1.0,kg,15.0,Abarrotes,False
Tortillas de harina Del Barrio estilo casero 15 pzas,$18.00,https://despensa.bodegaaurrera.com.mx/ip/tortillas-de-harina-del-barrio-estilo-casero-15-pzas/00750105491132?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,18.0,15.0,pzas,1.2,Abarrotes,False
Harina de arroz Tres Estrellas 500 g,$27.00,https://despensa.bodegaaurrera.com.mx/ip/harina-de-arroz-tres-estrellas-500-g/00750106921075?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,27.0,0.5,kg,54.0,Granos,False
Harina preparada Pronto hot cakes instantáneos 180 g,$36.00,https://despensa.bodegaaurrera.com.mx/ip/harina-preparada-pronto-hot-cakes-instantaneos-180-g/00750120048315?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,36.0,0.18,kg,200.0,Abarrotes,False
Harina de trigo Tres Estrellas San Antonio extra fina 1 kg,$19.00,https://despensa.bodegaaurrera.com.mx/ip/harina-de-trigo-tres-estrellas-san-antonio-extra-fina-1-kg/00750106921003?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,19.0,1.0,kg,19.0,Carnes,False
Harina de trigo preparada Tres Estrellas para crepas 150 g,$14.00,https://despensa.bodegaaurrera.com.mx/ip/harina-de-trigo-preparada-tres-estrellas-para-crepas-150-g/00750106921059?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,14.0,0.15,kg,93.33333333333334,Carnes,False
Harina para pizza Betty Crocker 184 g,$26.00,https://despensa.bodegaaurrera.com.mx/ip/harina-para-pizza-betty-crocker-184-g/00001600030200?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,26.0,0.184,kg,141.30434782608697,Abarrotes,False
Harina para brownie Great Value chocolate 514 g,$41.50,https://despensa.bodegaaurrera.com.mx/ip/harina-para-brownie-great-value-chocolate-514-g/00007874219974?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,41.5,0.514,kg,80.73929961089495,Abarrotes,False
Harina de trigo San Blas para tortillas 1 kg,$16.00,https://despensa.bodegaaurrera.com.mx/ip/harina-de-trigo-san-blas-para-tortillas-1-kg/00750107933817?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,16.0,1.0,kg,16.0,Abarrotes,False
Harina para brownie Betty Crocker Chocolate 462 g,$71.00,https://despensa.bodegaaurrera.com.mx/ip/harina-para-brownie-betty-crocker-chocolate-462-g/00001600020762?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,71.0,0.462,kg,153.67965367965368,Abarrotes,False
Harina precocida PAN maíz amarillo 1 kg,$49.00,https://despensa.bodegaaurrera.com.mx/ip/harina-precocida-pan-maiz-amarillo-1-kg/00073990700206?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,49.0,1.0,kg,49.0,Panadería,False
Harina de trigo Selecta para tortillas 1 kg,$39.00,https://despensa.bodegaaurrera.com.mx/ip/harina-de-trigo-selecta-para-tortillas-1-kg/00750140460908?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,39.0,1.0,kg,39.0,Abarrotes,False
Harina de maíz Hari Masa nixtamalizado 1 kg,$18.00,https://despensa.bodegaaurrera.com.mx/ip/harina-de-maiz-hari-masa-nixtamalizado-1-kg/00750300448800?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,18.0,1.0,kg,18.0,Abarrotes,False
Harina Betty Crocker para preparar Hot Cakes 770gr,$42.00,https://despensa.bodegaaurrera.com.mx/ip/harina-betty-crocker-para-preparar-hot-cakes-770gr/00750302368748?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,42.0,0.77,kg,54.54545454545455,Abarrotes,False
Harina para preparar panqué Pronto sabor elote 540 g,$45.00,https://despensa.bodegaaurrera.com.mx/ip/harina-para-preparar-panque-pronto-sabor-elote-540-g/00750120048363?from=/search,Bodega Aurrera,2026-04-24T23:12:37.876Z,45.0,0.54,kg,83.33333333333333,Panadería,False
Aceite Aurrera puro de soya 800 ml,$30.00,https://despensa.bodegaaurrera.com.mx/ip/aceite-aurrera-puro-de-soya-800-ml/00750649501087,Bodega Aurrera,2026-04-24T23:22:42.165Z,30.0,0.8,L,37.5,Aceites,False
Aceite vegetal 1-2-3 1 l,$47.00,https://despensa.bodegaaurrera.com.mx/ip/aceite-vegetal-1-2-3-1-l/00000007500234,Bodega Aurrera,2026-04-24T23:22:42.165Z,47.0,1.0,L,47.0,Aceites,False
Aceite Nutrioli puro de soya 946 ml,$40.00,https://despensa.bodegaaurrera.com.mx/ip/aceite-nutrioli-puro-de-soya-946-ml/00750103912014,Bodega Aurrera,2026-04-24T23:22:42.165Z,40.0,0.946,L,42.28329809725159,Aceites,False
Aceite Canoil puro de canola 946 ml,$38.00,https://despensa.bodegaaurrera.com.mx/ip/aceite-canoil-puro-de-canola-946-ml/00750104810301,Bodega Aurrera,2026-04-24T23:22:42.165Z,38.0,0.946,L,40.16913319238901,Aceites,False
Aceite vegetal Aurrera comestible 3.5 l,$135.00,https://despensa.bodegaaurrera.com.mx/ip/aceite-vegetal-aurrera-comestible-3-5-l/00750179160401,Bodega Aurrera,2026-04-24T23:22:42.165Z,135.0,3.5,L,38.57142857142857,Aceites,False
Aceite puro de canola Capullo 750 ml,$45.00,https://despensa.bodegaaurrera.com.mx/ip/aceite-puro-de-canola-capullo-750-ml/00750222377259,Bodega Aurrera,2026-04-24T23:22:42.165Z,45.0,0.75,L,60.0,Aceites,False
Aceite Vegetal Gran Tradición 850 ml,$30.00,https://despensa.bodegaaurrera.com.mx/ip/aceite-vegetal-gran-tradicion-850-ml/00750103912389,Bodega Aurrera,2026-04-24T23:22:42.165Z,30.0,0.85,L,35.294117647058826,Aceites,False
Aceite vegetal Sabrosano sabor mantequilla 850 ml,$35.00,https://despensa.bodegaaurrera.com.mx/ip/aceite-vegetal-sabrosano-sabor-mantequilla-850-ml/00750103912209,Bodega Aurrera,2026-04-24T23:22:42.165Z,35.0,0.85,L,41.1764705882353,Aceites,False
Aceite de oliva Great Value extra virgen 1 l,$215.00,https://despensa.bodegaaurrera.com.mx/ip/aceite-de-oliva-great-value-extra-virgen-1-l/00750649501270,Bodega Aurrera,2026-04-24T23:22:42.165Z,215.0,1.0,L,215.0,Aceites,False
Aceite de oliva Great Value extra virgen 500 ml,$115.00,https://despensa.bodegaaurrera.com.mx/ip/aceite-de-oliva-great-value-extra-virgen-500-ml/00750649501269,Bodega Aurrera,2026-04-24T23:22:42.165Z,115.0,0.5,L,230.0,Aceites,False
Aceite Great Value puro de soya 946 ml,$37.00,https://despensa.bodegaaurrera.com.mx/ip/aceite-great-value-puro-de-soya-946-ml/00750179160987,Bodega Aurrera,2026-04-24T23:22:42.165Z,37.0,0.946,L,39.112050739957716,Aceites,False
Aceite de oliva Great Value extra virgen 250 ml,$65.00,https://despensa.bodegaaurrera.com.mx/ip/aceite-de-oliva-great-value-extra-virgen-250-ml/00750649501268,Bodega Aurrera,2026-04-24T23:22:42.165Z,65.0,0.25,L,260.0,Aceites,False
Aceite San Lucas de coco extra virgen 450 ml,$77.00,https://despensa.bodegaaurrera.com.mx/ip/aceite-san-lucas-de-coco-extra-virgen-450-ml/00750200729600,Bodega Aurrera,2026-04-24T23:22:42.165Z,77.0,0.45,L,171.11111111111111,Aceites,False
Aceite Oléico puro de cártamo 825 ml,$67.00,https://despensa.bodegaaurrera.com.mx/ip/aceite-oleico-puro-de-cartamo-825-ml/00750149106296,Bodega Aurrera,2026-04-24T23:22:42.165Z,67.0,0.825,L,81.21212121212122,Aceites,False
Aceite de oliva Carbonell extra virgen 500 ml,$123.00,https://despensa.bodegaaurrera.com.mx/ip/aceite-de-oliva-carbonell-extra-virgen-500-ml/00841001027252,Bodega Aurrera,2026-04-24T23:22:42.165Z,123.0,0.5,L,246.0,Aceites,False
Aceite Great Value puro de canola 946 ml,$36.00,https://despensa.bodegaaurrera.com.mx/ip/aceite-great-value-puro-de-canola-946-ml/00750179160986,Bodega Aurrera,2026-04-24T23:22:42.165Z,36.0,0.946,L,38.05496828752643,Aceites,False
Aceite Great Value puro de aguacate 500 ml,$135.00,https://despensa.bodegaaurrera.com.mx/ip/aceite-great-value-puro-de-aguacate-500-ml/00750179160866,Bodega Aurrera,2026-04-24T23:22:42.165Z,135.0,0.5,L,270.0,Aceites,False
Aceite de oliva Nutrioli Oli 500 ml,$150.00,https://despensa.bodegaaurrera.com.mx/ip/aceite-de-oliva-nutrioli-oli-500-ml/00750103912201,Bodega Aurrera,2026-04-24T23:22:42.165Z,150.0,0.5,L,300.0,Aceites,False
Aceite Great Value puro de canola en aerosol 227 g,$49.00,https://despensa.bodegaaurrera.com.mx/ip/aceite-great-value-puro-de-canola-en-aerosol-227-g/00750179160785,Bodega Aurrera,2026-04-24T23:22:42.165Z,49.0,0.227,kg,215.8590308370044,Aceites,False
Aceite vegetal Aurrera comestible 450 ml,$20.00,https://despensa.bodegaaurrera.com.mx/ip/aceite-vegetal-aurrera-comestible-450-ml/00750649500783,Bodega Aurrera,2026-04-24T23:22:42.165Z,20.0,0.45,L,44.44444444444444,Aceites,False
Aceite Great Value puro de Oliva Extra Virgen en aerosol 198 g,$73.00,https://despensa.bodegaaurrera.com.mx/ip/aceite-great-value-puro-de-oliva-extra-virgen-en-aerosol-198-g/00750179160788,Bodega Aurrera,2026-04-24T23:22:42.165Z,73.0,0.198,kg,368.68686868686865,Aceites,False
Aceite puro de Canola Aurrera 800 ml,$32.00,https://despensa.bodegaaurrera.com.mx/ip/aceite-puro-de-canola-aurrera-800-ml/00750649507174,Bodega Aurrera,2026-04-24T23:22:42.165Z,32.0,0.8,L,40.0,Aceites,False
Aceite en aerosol Pam antiadherente original 170 g,$68.00,https://despensa.bodegaaurrera.com.mx/ip/aceite-en-aerosol-pam-antiadherente-original-170-g/00006414403032,Bodega Aurrera,2026-04-24T23:22:42.166Z,68.0,0.17,kg,399.99999999999994,Aceites,False
Aceite de oliva San Lucas gourmet 500 ml,$109.00,https://despensa.bodegaaurrera.com.mx/ip/aceite-de-oliva-san-lucas-gourmet-500-ml/00750200729269,Bodega Aurrera,2026-04-24T23:22:42.166Z,109.0,0.5,L,218.0,Aceites,False
Aceite de oliva Nutrioli Oli extra virgen 500 ml,$155.00,https://despensa.bodegaaurrera.com.mx/ip/aceite-de-oliva-nutrioli-oli-extra-virgen-500-ml/00750103912729,Bodega Aurrera,2026-04-24T23:22:42.166Z,155.0,0.5,L,310.0,Aceites,False
